Zip Code,school,Type,City,State,State FIPS,Locale,Average Faculty Salary,Average SAT Score,Admission Rate,4-Year Completion Rate,Average Net Price (Public),Average Net Price (Private),Cost of Attendance (Academic Year),Median Debt of Completers,Median Earnings (8 Years After Entry),Mean Earnings (8 Years After Entry),Retention Rate,Student Faculty Ratio
47710,ivy tech community college evansville,13,evansville,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
47802,ivy tech community college terre haute,13,terre haute,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
47374,ivy tech community college richmond,13,richmond,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46312,ivy tech community college lake county,13,east chicago,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
47250,ivy tech community college madison,13,madison,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
47404,ivy tech community college bloomington,13,bloomington,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46208,ivy tech community college indianapolis,13,indianapolis,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46953,ivy tech community college marion,13,marion,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46383,ivy tech community college valparaiso,13,valparaiso,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
47025,ivy tech community college lawrenceburg,13,lawrenceburg,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46060,ivy tech community college hamilton county,13,noblesville,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
46013,ivy tech community college anderson,13,anderson,IN,18,,,,,0.152813012983,,,,10727.0,34162.0,31100.0,,
60604,university of notre dame,14,chicago,IL,17,,,,,0.946248600224,,,,19000.0,94844.0,74700.0,,
64050,graceland university  independence,14,independence,MO,29,,,,,0.523178807947,,,,21212.0,45190.0,40400.0,,
64683,graceland university  trenton,14,trenton,MO,29,,,,,0.523178807947,,,,21212.0,45190.0,40400.0,,
66604,baker university school of nursing,14,topeka,KS,20,,,,,0.577197149644,,,,25000.0,59232.0,51400.0,,
67337,coffeyville technical campus,13,coffeyville,KS,20,,,,,0.345381526104,,,,8103.0,35576.0,31300.0,,
66725,columbus technical campus,13,columbus,KS,20,,,,,0.345381526104,,,,8103.0,35576.0,31300.0,,
64136,old town barber college  kc,15,kansas city,MO,29,,,,,0.69696969697,,,,13000.0,17096.0,17500.0,,
46140,pjs college of cosmetology greenfield,15,greenfield,IN,18,,,,,0.523076923077,,,,7917.0,18844.0,19000.0,,
47304,pjs college of cosmetology muncie,15,muncie,IN,18,,,,,0.523076923077,,,,7917.0,18844.0,19000.0,,
46203,pjs college of cosmetology indianapolis,15,indianapolis,IN,18,,,,,0.523076923077,,,,7917.0,18844.0,19000.0,,
46168,pjs college of cosmetology plainfield,15,plainfield,IN,18,,,,,0.523076923077,,,,7917.0,18844.0,19000.0,,
40233,pjs college of cosmetology louisville,15,louisville,KY,21,,,,,0.523076923077,,,,7917.0,18844.0,19000.0,,
70814,southeastern louisiana university  ebr parish school system prof dev,13,baton rouge,LA,22,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,
70774,southeastern louisiana university  st amant high school,13,st amant,LA,22,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,
70047,southeastern louisiana university  destrahan high school,13,destrehan,LA,22,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,
70087,southeastern louisiana university  albert cammon middle school,13,st. rose,LA,22,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,
4294,beal university,15,wilton,ME,23,,,,,0.464516129032,,,,19500.0,33454.0,23600.0,,
4654,university of maine  machias,13,machias,ME,23,,,,,0.464190981432,,,,25000.0,47778.0,42500.0,,
4401,empire beauty school bangor,15,bangor,ME,23,,,,,0.49463647199,,,,13000.0,21338.0,20000.0,,
4260,unity environmental university,14,new gloucester,ME,23,,,,,0.46875,,,,25000.0,36959.0,33100.0,,
4988,unity environmental university  unity,14,unity,ME,23,,,,,0.46875,,,,25000.0,36959.0,33100.0,,
49601,baker college of cadillac,14,cadillac,MI,26,,,,,0.224088364352,,,,25000.0,34389.0,30200.0,,
49202,baker college of jackson,14,jackson,MI,26,,,,,0.224088364352,,,,25000.0,34389.0,30200.0,,
49442,baker college of muskegon,14,muskegon,MI,26,,,,,0.224088364352,,,,25000.0,34389.0,30200.0,,
48067,baker college  royal oak campus,14,royal oak,MI,26,,,,,0.224088364352,,,,25000.0,34389.0,30200.0,,
48846,calvin university  handlon campus,14,ionia,MI,26,,,,,0.669616519174,,,,23250.0,53142.0,45300.0,,
48092,davenport university warren location,14,warren,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
49003,davenport university kalamazoo location,14,kalamazoo,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
48933,davenport university lansing location,14,lansing,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
48642,davenport university midland location,14,midland,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
49684,davenport university traverse city location,14,traverse city,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
48111,davenport university  wayne cccd,14,belleville,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
48202,davenport university  detroit,14,detroit,MI,26,,,,,0.378889566809,,,,26000.0,44540.0,34000.0,,
55008,anoka ramsey community college cambridge campus,13,cambridge,MN,27,,,,,0.127598152425,,,,13500.0,46269.0,38800.0,,
56479,central lakes college staples campus,13,staples,MN,27,,,,,0.381962864721,,,,11000.0,40383.0,35700.0,,
56501,m state  detroit lakes campus,13,detroit lakes,MN,27,,,,,0.20488385944,,,,12000.0,42714.0,37000.0,,
56560,m state  moorhead campus,13,moorhead,MN,27,,,,,0.20488385944,,,,12000.0,42714.0,37000.0,,
56482,m state  wadena campus,13,wadena,MN,27,,,,,0.20488385944,,,,12000.0,42714.0,37000.0,,
55744,minnesota north college  itasca,13,grand rapids,MN,27,,,,,0.363849765258,,,,12000.0,42222.0,37200.0,,
55792,minnesota north college  mesabi range virginia,13,virginia,MN,27,,,,,0.363849765258,,,,12000.0,42222.0,37200.0,,
55734,minnesota north college  mesabi range eveleth,13,eveleth,MN,27,,,,,0.363849765258,,,,12000.0,42222.0,37200.0,,
56649,minnesota north college  rainy river,13,international falls,MN,27,,,,,0.363849765258,,,,12000.0,42222.0,37200.0,,
55731,minnesota north college  vermilion,13,ely,MN,27,,,,,0.363849765258,,,,12000.0,42222.0,37200.0,,
55021,south central college faribault,13,faribault,MN,27,,,,,0.23550295858,,,,12000.0,44025.0,35400.0,,
32224,mayo clinic college of medicine and science  florida,14,jacksonville,FL,12,,,,,0.813333333333,,,,10500.0,73850.0,65700.0,,
